Player,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Amir Johnson,2007-08,20.0,DET,NBA,PF,62.0,0.0,12.3,1.5,2.7,0.558,0.0,0.0,,1.5,2.7,0.558,0.558,0.6,0.9,0.673,1.4,2.4,3.8,0.5,0.4,1.3,0.6,2.3,3.6
Amir Johnson,2008-09,21.0,DET,NBA,PF,62.0,24.0,14.7,1.6,2.6,0.595,0.0,0.0,,1.6,2.6,0.595,0.595,0.4,0.6,0.657,1.6,2.1,3.7,0.3,0.3,1.0,0.5,2.8,3.5
Amir Johnson,2009-10,22.0,TOR,NBA,PF,82.0,5.0,17.7,2.5,4.1,0.623,0.0,0.0,0.0,2.5,4.0,0.63,0.623,1.2,1.8,0.638,1.9,2.9,4.8,0.6,0.5,0.8,0.8,3.1,6.2
Amir Johnson,2010-11,23.0,TOR,NBA,PF,72.0,54.0,25.7,3.9,6.9,0.568,0.0,0.0,0.0,3.9,6.9,0.569,0.568,1.8,2.2,0.788,2.6,3.8,6.4,1.1,0.7,1.2,1.0,3.7,9.6
Amir Johnson,2011-12,24.0,TOR,NBA,PF,64.0,43.0,24.3,3.1,5.3,0.576,0.0,0.1,0.4,3.0,5.2,0.579,0.579,0.9,1.3,0.69,2.3,4.0,6.4,1.2,0.5,1.1,1.5,3.3,7.1
Amir Johnson,2012-13,25.0,TOR,NBA,PF,81.0,38.0,28.7,4.1,7.5,0.554,0.1,0.2,0.385,4.1,7.3,0.558,0.559,1.7,2.3,0.727,2.8,4.7,7.5,1.5,1.0,1.4,1.4,3.7,10.0
Amir Johnson,2013-14,26.0,TOR,NBA,PF,77.0,72.0,28.8,4.5,7.9,0.562,0.3,0.9,0.303,4.2,7.1,0.593,0.578,1.2,1.9,0.636,2.2,4.3,6.6,1.5,0.7,1.1,1.6,3.5,10.4
Amir Johnson,2014-15,27.0,TOR,NBA,PF,75.0,72.0,26.4,4.0,6.9,0.574,0.3,0.6,0.413,3.7,6.3,0.59,0.592,1.1,1.7,0.612,2.1,4.0,6.1,1.6,0.6,0.8,1.5,3.0,9.3
Amir Johnson,2015-16,28.0,BOS,NBA,PF,79.0,76.0,22.8,3.2,5.4,0.585,0.1,0.5,0.233,3.0,4.8,0.624,0.596,0.9,1.5,0.57,2.3,4.1,6.4,1.7,0.7,1.1,1.2,2.7,7.3
Amir Johnson,2016-17,29.0,BOS,NBA,PF,80.0,77.0,20.1,2.7,4.6,0.576,0.3,0.8,0.409,2.3,3.8,0.612,0.612,0.8,1.3,0.67,1.5,3.1,4.6,1.8,0.6,0.8,1.0,2.6,6.5
Amir Johnson,2017-18,30.0,PHI,NBA,C,74.0,18.0,15.8,1.9,3.5,0.538,0.1,0.4,0.313,1.8,3.1,0.57,0.558,0.7,1.1,0.612,1.7,2.8,4.5,1.6,0.6,0.6,0.7,2.6,4.6
Amir Johnson,2018-19,31.0,PHI,NBA,C,51.0,6.0,10.4,1.5,3.1,0.503,0.2,0.8,0.3,1.3,2.3,0.573,0.541,0.6,0.8,0.756,0.9,2.0,2.9,1.2,0.3,0.3,0.9,1.9,3.9
Amir Johnson,Career,,,NBA,,870.0,485.0,21.1,2.9,5.2,0.57,0.1,0.4,0.332,2.8,4.8,0.588,0.582,1.0,1.5,0.673,2.0,3.4,5.4,1.2,0.6,1.0,1.1,3.0,7.0
Andrea Bargnani,2006-07,21.0,TOR,NBA,PF,65,2,25.1,4.1,9.6,.427,1.5,4.1,.373,2.6,5.5,.468,.507,1.8,2.2,.824,0.8,3.1,3.9,0.8,0.5,0.8,1.6,2.8,11.6
Andrea Bargnani,2007-08,22.0,TOR,NBA,PF,78,53,23.9,3.6,9.3,.386,1.2,3.3,.345,2.4,5.9,.409,.448,1.8,2.2,.840,0.6,3.1,3.7,1.1,0.3,0.5,1.1,2.7,10.2
Andrea Bargnani,2008-09,23.0,TOR,NBA,PF,78,59,31.4,5.5,12.3,.450,1.5,3.7,.409,4.0,8.6,.468,.512,2.8,3.4,.831,0.9,4.4,5.3,1.2,0.4,1.2,1.7,3.1,15.4
Andrea Bargnani,2009-10,24.0,TOR,NBA,PF,80,80,35.0,6.7,14.3,.470,1.5,4.1,.372,5.2,10.2,.509,.523,2.3,2.9,.774,1.3,4.9,6.2,1.2,0.3,1.4,1.5,2.7,17.2
Andrea Bargnani,2010-11,25.0,TOR,NBA,C,66,66,35.7,8.0,17.8,.448,1.2,3.4,.345,6.8,14.4,.472,.480,4.3,5.3,.820,1.1,4.1,5.2,1.8,0.5,0.7,2.3,2.4,21.4
Andrea Bargnani,2011-12,26.0,TOR,NBA,C,31,31,33.3,6.7,15.6,.432,1.1,3.7,.296,5.6,11.9,.474,.467,4.9,5.6,.873,0.8,4.8,5.5,2.0,0.6,0.5,2.2,1.7,19.5
Andrea Bargnani,2012-13,27.0,TOR,NBA,PF,35,25,28.7,4.9,12.2,.399,1.1,3.5,.309,3.8,8.7,.436,.444,1.9,2.2,.844,0.7,2.9,3.7,1.1,0.6,0.7,1.5,1.8,12.7
Andrea Bargnani,2013-14,28.0,NYK,NBA,C,42,39,29.9,5.3,12.0,.442,0.7,2.6,.278,4.6,9.4,.487,.472,2.0,2.4,.824,1.6,3.6,5.3,1.1,0.3,1.2,1.4,2.4,13.3
Andrea Bargnani,2014-15,29.0,NYK,NBA,C,29,22,27.1,5.7,12.4,.454,0.5,1.4,.366,5.1,11.0,.466,.475,3.0,3.7,.813,1.1,3.3,4.4,1.6,0.1,0.9,1.4,1.8,14.8
Andrea Bargnani,2015-16,30.0,BRK,NBA,C,46,0,13.8,2.8,6.1,.455,0.1,0.3,.188,2.7,5.7,.471,.461,1.0,1.2,.825,0.6,1.5,2.1,0.4,0.1,0.2,0.6,1.3,6.6
Andrea Bargnani,Career,,,NBA,,550,377,28.7,5.3,12.1,.439,1.1,3.2,.354,4.2,8.9,.470,.486,2.5,3.0,.824,1.0,3.7,4.6,1.2,0.4,0.9,1.5,2.4,14.3
Andre Barrett,2004-05,22.0,TOT,NBA,PG,38.0,1.0,12.7,1.2,3.3,0.363,0.4,1.4,0.269,0.8,1.9,0.431,0.419,0.4,0.5,0.737,0.3,0.8,1.1,1.8,0.5,0.0,0.7,1.3,3.1
Andre Barrett,2004-05,22.0,HOU,NBA,PG,27.0,0.0,11.6,0.7,2.6,0.29,0.3,1.4,0.243,0.4,1.2,0.344,0.355,0.3,0.4,0.7,0.2,0.5,0.7,1.6,0.5,0.0,0.6,1.3,2.1
Andre Barrett,2004-05,22.0,ORL,NBA,PG,11.0,1.0,15.4,2.3,5.0,0.455,0.5,1.4,0.333,1.8,3.6,0.5,0.5,0.6,0.8,0.778,0.5,1.4,1.9,2.5,0.5,0.1,1.0,1.5,5.6
Andre Barrett,2005-06,23.0,TOT,NBA,PG,19.0,0.0,14.8,2.0,5.5,0.365,0.1,0.7,0.143,1.9,4.7,0.4,0.375,0.5,0.6,0.75,0.5,0.8,1.3,2.7,0.5,0.0,0.8,0.7,4.6
Andre Barrett,2005-06,23.0,PHO,NBA,PG,2.0,0.0,10.5,1.5,3.5,0.429,0.0,0.5,0.0,1.5,3.0,0.5,0.429,1.5,1.5,1.0,0.5,1.0,1.5,1.0,0.0,0.0,0.5,0.5,4.5
Andre Barrett,2005-06,23.0,TOR,NBA,PG,17.0,0.0,15.4,2.1,5.7,0.361,0.1,0.8,0.154,1.9,4.9,0.393,0.371,0.4,0.5,0.667,0.5,0.8,1.3,2.9,0.6,0.0,0.8,0.7,4.6
Andre Barrett,2006-07,24.0,CHI,NBA,PG,6.0,0.0,4.8,0.7,1.3,0.5,0.0,0.0,,0.7,1.3,0.5,0.5,0.0,0.0,,0.2,0.7,0.8,1.2,0.0,0.0,0.7,0.7,1.3
Andre Barrett,2007-08,25.0,LAC,NBA,PG,4.0,0.0,6.3,0.5,1.3,0.4,0.3,0.8,0.333,0.3,0.5,0.5,0.5,0.3,0.5,0.5,0.0,0.3,0.3,1.8,0.0,0.0,0.3,0.3,1.5
Andre Barrett,Career,,,NBA,,67.0,1.0,12.2,1.3,3.6,0.369,0.3,1.0,0.246,1.1,2.6,0.419,0.405,0.4,0.5,0.727,0.3,0.7,1.1,2.0,0.4,0.0,0.7,1.0,3.3
Anthony Bennett,2013-14,20.0,CLE,NBA,PF,52.0,0.0,12.8,1.5,4.3,0.356,0.3,1.0,0.245,1.3,3.3,0.39,0.384,0.8,1.3,0.638,0.9,2.0,3.0,0.3,0.4,0.2,0.9,1.8,4.2
Anthony Bennett,2014-15,21.0,MIN,NBA,PF,57.0,3.0,15.7,2.2,5.2,0.421,0.1,0.4,0.304,2.1,4.8,0.431,0.433,0.7,1.1,0.641,0.9,2.9,3.8,0.8,0.5,0.3,0.6,1.5,5.2
Anthony Bennett,2015-16,22.0,TOR,NBA,PF,19.0,0.0,4.4,0.4,1.4,0.296,0.2,0.7,0.214,0.3,0.7,0.385,0.352,0.5,0.5,0.9,0.3,0.9,1.2,0.0,0.3,0.0,0.2,0.4,1.5
Anthony Bennett,2016-17,23.0,BRK,NBA,PF,23.0,1.0,11.5,1.7,4.0,0.413,0.6,2.1,0.271,1.1,1.9,0.568,0.484,1.1,1.6,0.722,1.1,2.3,3.4,0.5,0.2,0.1,0.5,0.8,5.0
Anthony Bennett,Career,,,NBA,,151.0,4.0,12.6,1.7,4.2,0.392,0.2,0.9,0.261,1.4,3.3,0.427,0.42,0.8,1.2,0.67,0.9,2.3,3.1,0.5,0.4,0.2,0.7,1.4,4.4
Anthony Carter,1999-00,24.0,MIA,NBA,PG,79.0,30.0,23.5,2.5,6.4,0.395,0.0,0.3,0.13,2.5,6.2,0.407,0.398,1.2,1.6,0.75,0.6,1.9,2.5,4.8,1.2,0.1,2.2,2.1,6.3
Anthony Carter,2000-01,25.0,MIA,NBA,PG,72.0,6.0,22.6,2.7,6.7,0.406,0.1,0.6,0.15,2.6,6.1,0.43,0.413,0.9,1.4,0.631,0.6,1.9,2.5,3.7,1.0,0.1,1.7,2.1,6.4
Anthony Carter,2001-02,26.0,MIA,NBA,PG,46.0,18.0,22.8,1.9,5.7,0.342,0.0,0.4,0.053,1.9,5.2,0.365,0.344,0.4,0.8,0.528,0.4,2.1,2.5,4.7,1.1,0.1,1.6,1.8,4.3
Anthony Carter,2002-03,27.0,MIA,NBA,PG,49.0,26.0,18.6,1.7,4.8,0.356,0.0,0.2,0.0,1.7,4.6,0.369,0.356,0.7,1.0,0.66,0.2,1.4,1.7,4.1,0.9,0.1,1.7,1.4,4.1
Anthony Carter,2003-04,28.0,SAS,NBA,PG,5.0,2.0,17.4,2.2,7.4,0.297,0.0,0.6,0.0,2.2,6.8,0.324,0.297,0.0,0.0,,0.4,1.8,2.2,2.4,0.8,0.0,2.4,1.8,4.4
Anthony Carter,2004-05,29.0,MIN,NBA,PG,66.0,12.0,11.2,1.1,2.7,0.407,0.0,0.3,0.118,1.1,2.4,0.438,0.412,0.5,0.8,0.686,0.2,0.9,1.0,2.4,0.5,0.3,0.9,1.3,2.7
Anthony Carter,2005-06,30.0,MIN,NBA,PG,45.0,8.0,13.1,1.2,3.0,0.387,0.1,0.3,0.267,1.1,2.7,0.402,0.401,0.9,1.2,0.727,0.2,1.2,1.4,2.2,0.5,0.2,0.9,1.6,3.3
Anthony Carter,2006-07,31.0,DEN,NBA,PG,2.0,0.0,18.5,1.5,4.0,0.375,0.0,1.0,0.0,1.5,3.0,0.5,0.375,0.0,0.0,,0.0,1.5,1.5,5.5,0.0,0.5,3.0,2.0,3.0
Anthony Carter,2007-08,32.0,DEN,NBA,PG,70.0,67.0,28.0,3.1,6.8,0.458,0.6,1.8,0.349,2.5,5.0,0.499,0.505,0.9,1.2,0.753,0.4,2.5,2.9,5.5,1.5,0.4,1.8,2.5,7.8
Anthony Carter,2008-09,33.0,DEN,NBA,PG,78.0,5.0,22.9,2.1,4.9,0.433,0.3,1.1,0.239,1.9,3.8,0.49,0.46,0.7,1.0,0.731,0.5,2.1,2.6,4.7,1.2,0.2,2.0,1.8,5.3
Anthony Carter,2009-10,34.0,DEN,NBA,PG,54.0,7.0,15.9,1.4,3.4,0.42,0.3,1.2,0.27,1.1,2.2,0.5,0.467,0.2,0.2,0.846,0.3,1.3,1.6,3.0,0.7,0.2,1.1,1.3,3.3
Anthony Carter,2010-11,35.0,TOT,NBA,PG,33.0,0.0,14.0,1.4,3.2,0.425,0.4,1.2,0.3,1.0,2.0,0.5,0.481,0.2,0.2,1.0,0.2,1.3,1.5,2.1,0.8,0.2,1.2,1.5,3.3
Anthony Carter,2010-11,35.0,DEN,NBA,PG,14.0,0.0,10.9,0.7,2.1,0.333,0.3,0.9,0.333,0.4,1.3,0.333,0.4,0.1,0.1,1.0,0.0,0.9,0.9,1.9,0.6,0.1,1.0,1.4,1.9
Anthony Carter,2010-11,35.0,NYK,NBA,PG,19.0,0.0,16.3,1.8,4.0,0.461,0.4,1.5,0.286,1.4,2.5,0.563,0.513,0.3,0.3,1.0,0.4,1.7,2.1,2.3,0.9,0.3,1.3,1.6,4.4
Anthony Carter,2011-12,36.0,TOR,NBA,PG,24.0,0.0,8.7,0.7,2.2,0.321,0.2,0.7,0.294,0.5,1.5,0.333,0.368,0.3,0.4,0.8,0.2,1.2,1.4,1.4,0.3,0.2,0.7,0.8,2.0
Anthony Carter,Career,,,NBA,,623.0,181.0,19.6,2.0,4.9,0.404,0.2,0.7,0.25,1.8,4.1,0.432,0.423,0.7,1.0,0.706,0.4,1.7,2.1,3.8,1.0,0.2,1.5,1.8,4.8
Anthony Parker,1997-98,22.0,PHI,NBA,SG,37,0,5.3,0.7,1.7,.397,0.2,0.8,.321,0.4,0.9,.457,.468,0.4,0.5,.650,0.2,0.5,0.7,0.5,0.3,0.1,0.3,0.5,1.9
Anthony Parker,1998-99,23.0,PHI,NBA,SG,2,0,1.5,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Anthony Parker,1999-00,24.0,ORL,NBA,SG,16,0,11.6,1.5,3.6,.421,0.1,0.9,.071,1.4,2.7,.535,.430,0.5,0.7,.727,0.3,1.4,1.7,0.6,0.5,0.3,0.7,0.8,3.6
Anthony Parker,2006-07,31.0,TOR,NBA,SG,73,73,33.4,4.5,9.4,.477,1.6,3.6,.441,2.9,5.8,.500,.561,1.8,2.2,.835,0.8,3.1,3.9,2.1,1.0,0.2,1.0,1.8,12.4
Anthony Parker,2007-08,32.0,TOR,NBA,SG,82,82,32.1,4.8,10.1,.476,1.6,3.7,.438,3.2,6.4,.499,.557,1.2,1.5,.816,0.6,3.5,4.1,2.2,1.0,0.2,1.1,1.9,12.5
Anthony Parker,2008-09,33.0,TOR,NBA,SG,80,71,33.0,4.0,9.4,.426,1.2,3.0,.390,2.8,6.4,.442,.488,1.5,1.8,.834,0.6,3.4,4.0,3.4,1.3,0.2,1.4,1.8,10.7
Anthony Parker,2009-10,34.0,CLE,NBA,SG,81,81,28.3,2.5,5.9,.434,1.3,3.2,.414,1.2,2.6,.458,.547,0.9,1.2,.789,0.4,2.5,2.9,1.9,0.8,0.2,0.9,1.9,7.3
Anthony Parker,2010-11,35.0,CLE,NBA,SF,72,65,29.0,3.1,7.7,.399,1.2,3.2,.379,1.9,4.5,.412,.476,1.0,1.3,.779,0.5,2.6,3.0,3.0,0.9,0.1,1.1,1.5,8.3
Anthony Parker,2011-12,36.0,CLE,NBA,SF,51,51,25.1,2.8,6.4,.433,1.0,2.7,.362,1.8,3.7,.484,.509,0.7,1.1,.625,0.2,2.5,2.7,2.4,0.7,0.1,1.0,1.3,7.2
Anthony Parker,Career,,,NBA,,494,423,27.8,3.4,7.6,.444,1.2,3.0,.404,2.2,4.6,.469,.523,1.1,1.4,.794,0.5,2.7,3.2,2.3,0.9,0.2,1.0,1.6,9.1
Antoine Wright,2005-06,21.0,NJN,NBA,SG,39.0,0.0,9.5,0.7,2.1,0.358,0.0,0.4,0.067,0.7,1.7,0.424,0.364,0.3,0.6,0.5,0.2,0.6,0.8,0.3,0.1,0.1,0.5,1.1,1.8
Antoine Wright,2006-07,22.0,NJN,NBA,SG,63.0,23.0,18.0,1.7,4.0,0.438,0.3,0.9,0.322,1.4,3.0,0.474,0.476,0.7,1.2,0.603,0.6,2.2,2.8,0.9,0.5,0.2,0.7,1.9,4.5
Antoine Wright,2007-08,23.0,TOT,NBA,SG,56.0,10.0,22.0,2.4,5.9,0.413,0.6,2.0,0.291,1.9,3.9,0.475,0.462,0.8,1.2,0.687,0.7,1.9,2.6,1.4,0.5,0.4,0.9,2.3,6.3
Antoine Wright,2007-08,23.0,NJN,NBA,SG,41.0,10.0,25.8,2.8,7.0,0.401,0.7,2.5,0.267,2.1,4.5,0.473,0.448,1.0,1.4,0.707,0.9,2.2,3.0,1.6,0.6,0.4,1.0,2.6,7.3
Antoine Wright,2007-08,23.0,DAL,NBA,SG,15.0,0.0,11.7,1.4,2.8,0.5,0.3,0.6,0.556,1.1,2.2,0.485,0.56,0.3,0.6,0.556,0.3,1.1,1.5,0.9,0.1,0.3,0.7,1.5,3.5
Antoine Wright,2008-09,24.0,DAL,NBA,SF,65.0,53.0,23.9,2.8,6.6,0.415,0.7,2.3,0.302,2.1,4.3,0.475,0.468,1.1,1.5,0.747,0.5,1.6,2.1,1.2,0.7,0.4,0.8,2.6,7.3
Antoine Wright,2009-10,25.0,TOR,NBA,SF,67.0,10.0,20.8,2.4,6.0,0.406,0.9,2.6,0.335,1.6,3.4,0.46,0.479,0.8,1.1,0.688,0.6,2.3,2.8,1.1,0.4,0.2,0.9,2.0,6.5
Antoine Wright,2010-11,26.0,SAC,NBA,SG,7.0,0.0,4.4,0.1,1.1,0.125,0.0,0.6,0.0,0.1,0.6,0.25,0.125,0.0,0.0,,0.3,0.1,0.4,0.0,0.1,0.0,0.1,0.4,0.3
Antoine Wright,Career,,,NBA,,297.0,96.0,19.2,2.1,5.0,0.412,0.5,1.7,0.304,1.6,3.3,0.467,0.463,0.8,1.1,0.674,0.5,1.8,2.3,1.0,0.5,0.2,0.8,2.0,5.4
Antonio Davis,1993-94,25.0,IND,NBA,PF,81,4,21.4,2.7,5.2,.508,0.0,0.0,.000,2.7,5.2,.509,.508,2.4,3.7,.642,2.3,3.9,6.2,0.7,0.6,1.0,1.3,2.3,7.7
Antonio Davis,1994-95,26.0,IND,NBA,PF,44,1,23.4,2.5,5.6,.445,0.0,0.0,,2.5,5.6,.445,.445,2.7,4.0,.672,2.4,4.0,6.4,0.6,0.4,0.7,1.5,3.0,7.6
Antonio Davis,1995-96,27.0,IND,NBA,PF,82,14,25.5,2.9,5.9,.490,0.0,0.0,.500,2.9,5.9,.490,.491,3.0,4.2,.713,2.3,3.8,6.1,0.5,0.4,0.8,1.1,3.0,8.8
Antonio Davis,1996-97,28.0,IND,NBA,PF,82,28,28.5,3.8,7.8,.480,0.0,0.2,.071,3.7,7.6,.490,.481,2.9,4.4,.666,2.3,5.0,7.3,0.8,0.5,1.0,1.7,3.2,10.5
Antonio Davis,1997-98,29.0,IND,NBA,PF,82,12,26.7,3.1,6.4,.481,0.0,0.0,.000,3.1,6.4,.484,.481,3.4,4.9,.696,2.3,4.5,6.8,0.7,0.5,0.9,1.3,2.9,9.6
Antonio Davis,1998-99,30.0,IND,NBA,PF,49,1,25.9,3.3,7.1,.471,0.0,0.0,,3.3,7.1,.471,.471,2.8,3.9,.703,2.4,4.7,7.0,0.7,0.4,0.9,1.0,2.8,9.4
Antonio Davis,1999-00,31.0,TOR,NBA,C,79,78,31.4,4.0,9.0,.440,0.0,0.0,,4.0,9.0,.440,.440,3.6,4.7,.765,3.0,5.8,8.8,1.3,0.5,1.3,1.5,3.4,11.5
Antonio Davis,2000-01,32.0,TOR,NBA,C,78,77,35.0,4.8,11.1,.433,0.0,0.0,.000,4.8,11.1,.434,.433,4.1,5.4,.754,3.5,6.6,10.1,1.4,0.3,1.9,1.7,2.9,13.7
Antonio Davis,2001-02,33.0,TOR,NBA,PF,77,77,38.7,5.3,12.5,.426,0.0,0.0,.000,5.3,12.5,.426,.426,3.8,4.6,.818,3.3,6.3,9.6,2.0,0.7,1.1,2.1,2.9,14.5
Antonio Davis,2002-03,34.0,TOR,NBA,C,53,52,35.7,4.9,12.1,.407,0.0,0.0,,4.9,12.1,.407,.407,4.1,5.3,.771,2.5,5.8,8.2,2.5,0.4,1.2,2.2,2.8,13.9
Antonio Davis,2003-04,35.0,TOT,NBA,C,80,79,32.1,3.3,8.3,.403,0.0,0.0,,3.3,8.3,.403,.403,2.2,2.9,.765,2.6,5.8,8.4,1.7,0.5,0.8,1.4,2.6,8.9
Antonio Davis,2003-04,35.0,TOR,NBA,C,15,15,35.9,3.1,8.0,.383,0.0,0.0,,3.1,8.0,.383,.383,2.5,3.3,.755,3.3,6.3,9.5,0.9,0.5,0.5,1.4,3.0,8.6
Antonio Davis,2003-04,35.0,CHI,NBA,C,65,64,31.3,3.4,8.3,.407,0.0,0.0,,3.4,8.3,.407,.407,2.1,2.8,.768,2.4,5.7,8.1,1.9,0.4,0.9,1.4,2.5,8.9
Antonio Davis,2004-05,36.0,CHI,NBA,PF,72,62,25.6,2.7,5.8,.461,0.0,0.0,,2.7,5.8,.461,.461,1.6,2.1,.757,2.1,3.8,5.9,1.1,0.4,0.6,1.3,2.0,7.0
Antonio Davis,2005-06,37.0,TOT,NBA,"C,PF",44,39,21.4,1.9,4.3,.432,0.0,0.0,.000,1.9,4.3,.434,.432,1.2,1.8,.642,2.0,2.7,4.7,0.5,0.5,0.2,1.2,2.8,4.9
Antonio Davis,2005-06,37.0,NYK,NBA,PF,36,31,20.8,1.9,4.4,.428,0.0,0.0,.000,1.9,4.4,.430,.428,1.3,1.7,.738,2.1,2.7,4.8,0.4,0.6,0.3,1.2,2.8,5.0
Antonio Davis,2005-06,37.0,TOR,NBA,C,8,8,23.9,1.8,3.9,.452,0.0,0.0,,1.8,3.9,.452,.452,0.9,2.5,.350,1.9,2.6,4.5,0.9,0.4,0.1,1.0,3.3,4.4
Antonio Davis,Career,,,NBA,,903,524,28.9,3.5,7.9,.448,0.0,0.0,.087,3.5,7.9,.449,.448,3.0,4.1,.727,2.6,4.9,7.5,1.1,0.5,1.0,1.5,2.8,10.0
Antonio Lang,1994-95,22.0,PHO,NBA,SF,12.0,0.0,4.4,0.3,0.8,0.4,0.0,0.0,,0.3,0.8,0.4,0.4,0.3,0.3,0.75,0.3,0.1,0.3,0.1,0.0,0.2,0.4,0.9,0.9
Antonio Lang,1995-96,23.0,CLE,NBA,SF,41.0,0.0,9.0,1.0,1.9,0.532,0.0,0.0,0.0,1.0,1.8,0.547,0.532,0.8,1.1,0.723,0.4,0.9,1.3,0.3,0.3,0.3,0.6,1.5,2.8
Antonio Lang,1996-97,24.0,CLE,NBA,PF,64.0,1.0,13.2,1.1,2.5,0.42,0.0,0.1,0.0,1.1,2.4,0.436,0.42,0.5,0.8,0.729,0.8,1.2,2.0,0.5,0.5,0.5,0.8,1.7,2.7
Antonio Lang,1997-98,25.0,MIA,NBA,SF,6.0,0.0,4.8,0.5,0.8,0.6,0.0,0.0,,0.5,0.8,0.6,0.6,1.0,1.3,0.75,0.3,0.5,0.8,0.2,0.3,0.0,0.7,0.5,2.0
Antonio Lang,1998-99,26.0,CLE,NBA,PF,10.0,0.0,6.5,0.4,0.6,0.667,0.0,0.0,,0.4,0.6,0.667,0.667,0.5,0.9,0.556,0.6,1.0,1.6,0.1,0.2,0.1,0.4,1.3,1.3
Antonio Lang,1999-00,27.0,TOT,NBA,SF,10.0,0.0,3.8,0.1,0.6,0.167,0.0,0.0,,0.1,0.6,0.167,0.167,0.4,0.5,0.8,0.0,0.5,0.5,0.2,0.4,0.1,0.2,0.8,0.6
Antonio Lang,1999-00,27.0,TOR,NBA,SF,7.0,0.0,4.6,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,0.4,0.6,0.75,0.0,0.7,0.7,0.1,0.6,0.1,0.3,1.0,0.4
Antonio Lang,1999-00,27.0,PHI,NBA,SF,3.0,0.0,2.0,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.3,0.3,1.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,1.0
Antonio Lang,Career,,,NBA,,143.0,1.0,9.8,0.8,1.9,0.455,0.0,0.1,0.0,0.8,1.8,0.469,0.455,0.6,0.8,0.719,0.6,0.9,1.5,0.3,0.4,0.3,0.6,1.4,2.3
Armoni Brooks,2020-21,22.0,HOU,NBA,SG,20.0,5.0,26.0,3.9,9.6,0.406,3.0,7.9,0.382,0.9,1.8,0.514,0.563,0.4,0.6,0.583,0.5,2.9,3.4,1.5,0.6,0.3,1.1,1.7,11.2
Armoni Brooks,2021-22,23.0,TOT,NBA,"PG,SG",54.0,11.0,15.6,1.8,5.4,0.339,1.4,4.6,0.297,0.4,0.7,0.6,0.467,0.3,0.4,0.857,0.4,1.5,1.9,1.1,0.5,0.2,0.5,1.4,5.3
Armoni Brooks,2021-22,23.0,HOU,NBA,SG,41.0,8.0,16.8,2.1,6.1,0.347,1.6,5.2,0.3,0.6,0.9,0.605,0.474,0.4,0.5,0.842,0.3,1.7,2.0,1.2,0.5,0.2,0.6,1.5,6.2
Armoni Brooks,2021-22,23.0,TOR,NBA,PG,13.0,3.0,11.8,0.8,2.9,0.289,0.8,2.8,0.278,0.1,0.2,0.5,0.421,0.2,0.2,1.0,0.6,1.1,1.7,1.0,0.5,0.2,0.3,1.1,2.6
Armoni Brooks,Career,,,NBA,,74.0,16.0,18.4,2.4,6.5,0.366,1.8,5.5,0.33,0.6,1.0,0.56,0.505,0.3,0.4,0.758,0.4,1.9,2.3,1.2,0.5,0.2,0.7,1.5,6.9
Aron Baynes,2012-13,26.0,SAS,NBA,C,16.0,0.0,8.8,1.1,2.3,0.5,0.0,0.1,0.0,1.1,2.2,0.514,0.5,0.4,0.8,0.583,0.8,1.3,2.0,0.3,0.1,0.4,0.7,1.4,2.7
Aron Baynes,2013-14,27.0,SAS,NBA,C,53.0,4.0,9.3,1.3,3.1,0.436,0.0,0.0,,1.3,3.1,0.436,0.436,0.4,0.4,0.905,1.1,1.7,2.7,0.6,0.0,0.1,0.7,1.5,3.0
Aron Baynes,2014-15,28.0,SAS,NBA,C,70.0,17.0,16.0,2.6,4.7,0.566,0.0,0.1,0.25,2.6,4.6,0.57,0.567,1.3,1.5,0.865,1.6,3.0,4.5,0.5,0.2,0.3,0.9,2.3,6.6
Aron Baynes,2015-16,29.0,DET,NBA,C,81.0,1.0,15.2,2.4,4.7,0.505,0.0,0.0,0.0,2.4,4.7,0.508,0.505,1.6,2.0,0.764,1.7,3.0,4.7,0.6,0.3,0.6,0.8,1.9,6.3
Aron Baynes,2016-17,30.0,DET,NBA,C,75.0,2.0,15.5,1.9,3.7,0.513,0.0,0.0,,1.9,3.7,0.513,0.513,1.1,1.3,0.84,1.5,3.0,4.4,0.4,0.2,0.5,0.7,2.2,4.9
Aron Baynes,2017-18,31.0,BOS,NBA,C,81.0,67.0,18.3,2.6,5.5,0.471,0.0,0.3,0.143,2.6,5.2,0.487,0.474,0.7,1.0,0.756,1.6,3.8,5.4,1.1,0.3,0.6,1.0,2.5,6.0
Aron Baynes,2018-19,32.0,BOS,NBA,C,51.0,18.0,16.1,2.1,4.4,0.471,0.4,1.2,0.344,1.6,3.2,0.519,0.518,1.0,1.2,0.855,1.7,3.0,4.7,1.1,0.2,0.7,0.8,2.5,5.6
